Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16586500,2006,с пробегом,354800,дизель,1600,белый,минивэн,Механика,3 000
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16451567,2007,с пробегом,331800,дизель,1900,белый,легковой фургон,Механика,Передний,2 999
Citroen,Berlingo,Citroen Berlingo II (2-й рестайлинг),https://cars.av.by/citroen/berlingo/16512378,2015,с пробегом,84600,бензин,1600,коричневый,минивэн,Механика,Передний,12 246
Citroen,Berlingo,Citroen Berlingo I (рестайлинг) холодильник,https://cars.av.by/citroen/berlingo/16388245,2007,с пробегом,273000,дизель,1900,серебристый,легковой фургон,Механика,Передний,3 999
Citroen,Berlingo,Citroen Berlingo II (рестайлинг),https://cars.av.by/citroen/berlingo/16402687,2012,с пробегом,162000,бензин,1600,другой,минивэн,Механика,9 200
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16497499,2002,с пробегом,339441,дизель,1889,белый,минивэн,Механика,Передний,2 500
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/15606963,2002,с пробегом,300000,бензин,1400,белый,легковой фургон,Механика,Передний,1 400
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16561253,2007,с пробегом,130000,бензин,1400,серый,минивэн,Механика,Передний,6 803
Citroen,Berlingo,Citroen Berlingo II Multispase,https://cars.av.by/citroen/berlingo/16063624,2009,с пробегом,250000,дизель,1600,серебристый,минивэн,Механика,Передний,7 500
Citroen,Berlingo,Citroen Berlingo II (рестайлинг),https://cars.av.by/citroen/berlingo/16560453,2012,с пробегом,101000,бензин,1600,белый,минивэн,Механика,Передний,7 600
Citroen,Berlingo,Citroen Berlingo II,https://cars.av.by/citroen/berlingo/16440226,2011,с пробегом,141240,бензин,1600,синий,минивэн,Механика,Передний,7 500
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16457178,1997,с пробегом,300000,бензин,1400,синий,минивэн,Механика,Передний,1 200
Citroen,Berlingo,Citroen Berlingo II,https://cars.av.by/citroen/berlingo/16560109,2010,с пробегом,135000,бензин,1600,другой,минивэн,Механика,Передний,7 650
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16559471,2004,с пробегом,337000,бензин,1400,другой,минивэн,Механика,Передний,3 500
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/15592432,2008,с пробегом,192803,дизель,1600,красный,легковой фургон,Механика,Передний,4 300
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16206536,1998,с пробегом,400,дизель,1900,зеленый,минивэн,Механика,Передний,1 300
Citroen,Berlingo,Citroen Berlingo II,https://cars.av.by/citroen/berlingo/15525276,2011,с пробегом,181000,бензин,1600,серебристый,минивэн,Механика,Передний,7 350
Citroen,Berlingo,Citroen Berlingo II,https://cars.av.by/citroen/berlingo/16475351,2008,с пробегом,224000,бензин (пропан-бутан),1600,белый,легковой фургон,Механика,Передний,5 800
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16547766,2010,с пробегом,134264,дизель,1900,белый,легковой фургон,Механика,Передний,4 500
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16546948,1998,с пробегом,320000,бензин,1800,синий,минивэн,Механика,Передний,2 400
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16540253,2002,с пробегом,377746,дизель,1997,красный,минивэн,Механика,Передний,3 000
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16418472,2002,с пробегом,307000,бензин,1400,синий,минивэн,Механика,Передний,2 280
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16537031,2004,с пробегом,382000,дизель,1900,серебристый,легковой фургон,Механика,Передний,2 950
Citroen,Berlingo,Citroen Berlingo I (рестайлинг) легковой уневерсал,https://cars.av.by/citroen/berlingo/16536063,2007,с пробегом,290000,бензин,1600,серый,минивэн,Механика,Передний,4 750
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16312688,2001,с пробегом,450000,дизель,1900,белый,минивэн,Механика,2 800
Citroen,Berlingo,Citroen Berlingo II,https://cars.av.by/citroen/berlingo/16520024,2008,с пробегом,250000,бензин,1600,синий,минивэн,Механика,Передний,6 500
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16189396,2002,с пробегом,409000,бензин,1400,красный,легковой фургон,Механика,Передний,2 650
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16516150,2007,с пробегом,135736,бензин,1600,другой,минивэн,Механика,Передний,5 500
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16458441,1997,с пробегом,397000,дизель,1900,синий,минивэн,Механика,Передний,1 700
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16366562,2004,с пробегом,208,бензин,1400,серебристый,легковой фургон,Механика,Передний,2 700
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16285366,2007,с пробегом,235000,бензин,1400,белый,легковой фургон,Механика,Передний,4 500
